cde_cds_code,cde_school_cde,cde_districtname,cde_school_address,cde_closed_school,lausd_local_district,charterorother,survey_status,charterschool,cde_mingrade,cde_maxgrade,schoolenrollment,cde_englishlearnersschool,cde_freereducedmealsschool,cde_aioran_pct,cde_asian_pct,cde_pi_pct,cde_filipino_pct,cde_latino_pct,cde_afamnh_pct,cde_whitenh_pct,cde_twoormore_pct,cde_nonerprt_pct,cde_dance_course_count,cde_music_course_count,cde_drama_course_count,cde_visual_arts_course_count,cde_media_arts_course_count,cde_estimatedfte_sum_dance,cde_estimatedfte_sum_music,cde_estimatedfte_sum_drama,cde_estimatedfte_sum_visualarts,cde_estimatedfte_sum_mediaarts,cde_9th_grade_dance_enrollment,cde_10th_grade_dance_enrollment,cde_11th_grade_dance_enrollment,cde_12th_grade_dance_enrollment,cde_9th_grade_music_enrollment,cde_10th_grade_music_enrollment,cde_11th_grade_music_enrollment,cde_12th_grade_music_enrollment,cde_9th_grade_drama_enrollment,cde_10th_grade_drama_enrollment,cde_11th_grade_drama_enrollment,cde_12th_grade_drama_enrollment,cde_9th_grade_visual_arts_enrollment,cde_10th_grade_visual_arts_enrollment,cde_11th_grade_visual_arts_enrollment,cde_12th_grade_visual_arts_enrollment,cde_9th_grade_media_arts_enrollment,cde_10th_grade_media_arts_enrollment,cde_11th_grade_media_arts_enrollment,cde_12th_grade_media_arts_enrollment,cde_9th_grade_dance_courses,cde_10th_grade_dance_courses,cde_11th_grade_dance_courses,cde_12th_grade_dance_courses,cde_9th_grade_music_courses,cde_10th_grade_music_courses,cde_11th_grade_music_courses,cde_12th_grade_music_courses,cde_9th_grade_drama_courses,cde_10th_grade_drama_courses,cde_11th_grade_drama_courses,cde_12th_grade_drama_courses,cde_9th_grade_visual_arts_courses,cde_10th_grade_visual_arts_courses,cde_11th_grade_visual_arts_courses,cde_12th_grade_visual_arts_courses,cde_9th_grade_media_arts_courses,cde_10th_grade_media_arts_courses,cde_11th_grade_media_arts_courses,cde_12th_grade_media_arts_courses,elementary,es_prektk,es_kinder,es_1st,es_2nd,es_3rd,es_4th,es_5th,es_6th,es_7th,es_8th,es_dance,esd_prektk,esd_kinder,esd_1st,esd_2nd,esd_3rd,esd_4th,esd_5th,esd_6th,esd_7th,esd_8th,esd_prektk_students,esd_kinder_students,esd_1st_students,esd_2nd_students,esd_3rd_students,esd_4th_students,esd_5th_students,esd_6th_students,esd_7th_students,esd_8th_students,esd_fte_rec,esd_teachingartist_specify,es_music,esm_prektk,esm_kinder,esm_1st,esm_2nd,esm_3rd,esm_4th,esm_5th,esm_6th,esm_7th,esm_8th,esm_prektk_students,esm_kinder_students,esm_1st_students,esm_2nd_students,esm_3rd_students,esm_4th_students,esm_5th_students,esm_6th_students,esm_7th_students,esm_8th_students,esm_fte_rec,esm_teachingartist_specify,es_theater,est_prektk,est_kinder,est_1st,est_2nd,est_3rd,est_4th,est_5th,est_6th,est_7th,est_8th,est_prektk_students,est_kinder_students,est_1st_students,est_2nd_students,est_3rd_students,est_4th_students,est_5th_students,est_6th_students,est_7th_students,est_8th_students,est_fte_rec,est_teachingartist_specify,es_visualarts,esva_prektk,esva_kinder,esva_1st,esva_2nd,esva_3rd,esva_4th,esva_5th,esva_6th,esva_7th,esva_8th,esva_prektk_students,esva_kinder_students,esva_1st_students,esva_2nd_students,esva_3rd_students,esva_4th_students,esva_5th_students,esva_6th_students,esva_7th_students,esva_8th_students,esva_fte_rec,esva_teachingartist_specify,es_mediaarts,esma_prektk,esma_kinder,esma_1st,esma_2nd,esma_3rd,esma_4th,esma_5th,esma_6th,esma_7th,esma_8th,esma_prektk_students,esma_kinder_students,esma_1st_students,esma_2nd_students,esma_3rd_students,esma_4th_students,esma_5th_students,esma_6th_students,esma_7th_students,esma_8th_students,esma_fte_rec,esma_teachingartist_specify,esas_dance,esas_music,esas_theater,esas_visualarts,esas_mediaarts,estypeartscurric,es_organization,secondary,ss_9th,ss_10th,ss_11th,ss_12th,ss_dance,ssd_teachingartist_specify,ss_music,ssm_teachingartist_specify,ss_theater,sst_teachingartist_specify,ss_visualarts,ssva_teachingartist_specify,ss_mediaarts,ssma_teachingartist_specify,ssas_dance,ssas_music,ssas_theater,ssas_visualarts,ssas_mediaarts,ss_organization,datayear
19648651995588,Palos Verdes Peninsula High,Palos Verdes Peninsula Unified,"27118 Silver Spur Road, Rolling Hills Estates, CA, 90274-2300",,,,Participated,FALSE,9,12,2348,4.897785349,6.260647359,0.255536627,37.35093697,0.127768313,4.003407155,11.15843271,2.72572402,38.33049404,5.834752981,0.212947189,6,10,3,29,23,0.8223,1.8335,0.6,3.0833,1.5333,7,7,7,7,37,49,83,78,31,18,24,19,76,82,127,146,70,30,58,69,3,1,4,4,8,8,9,10,1,2,1,2,12,17,22,27,10,13,17,18,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,,Yes,,Yes,,Yes,,Yes,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Music Center,2016-17
19648656021240,Lunada Bay Elementary,Palos Verdes Peninsula Unified,"520 Paseo Lunado, Palos Verdes Estates, CA, 90274-4377",,,,Participated,FALSE,K,5,369,11.11111111,5.691056911,0,15.98915989,0,1.35501355,13.82113821,2.43902439,57.99457995,7.859078591,0.54200542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Some,All,Not applicable,Not applicable,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,Palos Verdes Art Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Both,Art Center College of Design,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648656021273,Mira Catalina Elementary,Palos Verdes Peninsula Unified,"30511 Lucania Drive, Rancho Palos Verdes, CA, 90275-6272",,,,Participated,FALSE,K,5,370,7.297297297,5.135135135,0.27027027,9.72972973,0,3.243243243,22.7027027,1.351351351,50.27027027,12.16216216,0.27027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0.4,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Both,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648656021307,Cornerstone at Pedregal Elementary,Palos Verdes Peninsula Unified,"6069 Groveoak Place, Rancho Palos Verdes, CA, 90275-2261",,,,Participated,FALSE,K,5,409,8.557457213,2.444987775,0.244498778,37.16381418,0,1.95599022,8.068459658,0.97799511,39.1198044,11.73594132,0.733496333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Not applicable - Grade not present,No,No,Yes,No,No,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable,Not applicable,All,Not applicable,Not applicable,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,,,Missing,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not Applicable,Not Applicable,Not Applicable,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable,Not applicable,Not applicable,,,Missing,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,Not Applicable,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable,,,Missing,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,,,Missing,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Missing,Missing,Missing,Missing,Missing,Missing,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,,,Missing,Missing,Missing,Missing,Missing,,,FALSE,,,,,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,Missing,Missing,Missing,Missing,,2016-17
19648656021315,Point Vicente Elementary,Palos Verdes Peninsula Unified,"30540 Rue de La Pierre, Rancho Palos Verdes, CA, 90275-5364",,,,Participated,FALSE,K,5,332,15.36144578,13.25301205,0,26.5060241,0,0.602409639,13.55421687,5.120481928,36.44578313,15.96385542,1.807228916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,Peninsula Education Foundation,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,No,,PTA,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648656021356,Soleado Elementary,Palos Verdes Peninsula Unified,"27800 Longhill Drive, Rancho Palos Verdes, CA, 90275-3909",,,,Participated,FALSE,K,5,467,25.48179872,6.209850107,0,50.53533191,0.214132762,3.211991435,12.84796574,1.927194861,21.41327623,9.207708779,0.642398287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Some,Some,Some,Some,Some,Some,Some,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,Palos Verdes Art Center,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,No,No,No,,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648656021372,Vista Grande Elementary,Palos Verdes Peninsula Unified,"7032 Purpleridge Drive, Rancho Palos Verdes, CA, 90275-3059",,,,Participated,FALSE,K,5,451,18.62527716,5.764966741,0.22172949,45.67627494,0,1.33037694,9.312638581,1.77383592,31.92904656,9.534368071,0.22172949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Not applicable - Grade not present,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0.6,Yes (unnamed),No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Not applicable - Grade not present,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,Palos Verdes Art Center,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,I do not know,I do not know,I do not know,I do not know,I do not know,Integrated,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648730102681,Leona Jackson,Paramount Unified,"7220 Jackson Street, Paramount, CA, 90723-4378",,,,PARTICIPATED,FALSE,4,8,854,28.80562061,92.15456674,0.117096019,1.288056206,0.234192037,0.468384075,78.45433255,16.97892272,1.170960187,1.170960187,0.117096019,0,5,0,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,,,,,Not applicable - Music not taught to this grade,Not applicable - Music not taught to this grade,Yes,Yes,Yes,,,,,,None,None,Some,Some,Some,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,,,,,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,Yes,Yes,Yes,,,,,,None,None,Some,Some,Some,0.4,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,Yes,Yes,Yes,No,,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19648730108779,Howard Tanner,Paramount Unified,"7210 Rosecrans Avenue, Paramount, CA, 90723-2502",,,,PARTICIPATED,FALSE,K,5,542,58.48708487,97.60147601,0,0.184501845,0.73800738,0.553505535,92.25092251,5.350553506,0.36900369,0.553505535,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,,,,,All,All,All,None,None,None,,,,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,No,No,No,Integrated,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19648730119438,Paramount Park Middle,Paramount Unified,"14608 Paramount Boulevard, Paramount, CA, 90723-3465",,,,PARTICIPATED,FALSE,6,8,802,26.93266833,90.39900249,0.124688279,0.498753117,0.748129676,0.374064838,87.90523691,8.354114713,1.74563591,0.249376559,0,0,5,0,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,Yes,Yes,Yes,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,,,,,,,Yes,Yes,Yes,,,,,,,,All,All,All,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,,,,,,,Yes,Yes,Yes,,,,,,,,All,All,All,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,Yes,No,No,No,Discrete,Yes (unnamed),FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19648736021380,Captain Raymond Collins,Paramount Unified,"6125 Coke Street, Long Beach, CA, 90805-3925",,,,Participated,FALSE,K,5,564,26.77304965,91.13475177,0,3.191489362,1.773049645,1.063829787,52.83687943,35.81560284,1.95035461,3.368794326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,No,Yes,Yes,Yes,No,No,No,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable,All,All,All,Not applicable,Not applicable,Not applicable,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,Yes,No,No,Integrated,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648736021398,Wesley Gaines,Paramount Unified,"7340 East Jackson Street, Paramount, CA, 90723-4809",,,,Participated,FALSE,K,3,430,57.6744186,93.95348837,0,0.23255814,0,0,90.69767442,6.744186047,1.162790698,0.930232558,0.23255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,No,Yes,Yes,Yes,No,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable,All,All,All,Not applicable,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,Yes,Yes,No,No,Discrete,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648736021430,Abraham Lincoln,Paramount Unified,"15324 California Avenue, Paramount, CA, 90723-4378",,,,Participated,FALSE,K,5,650,45.07692308,92.15384615,0,0.307692308,0.153846154,0,94.46153846,4.153846154,0.615384615,0.307692308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,0,Art Masters,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Missing,Missing,Missing,Missing,Missing,Discrete,,FALSE,,,,,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,Missing,Missing,Missing,Missing,,2016-17
19648736021463,Major Lynn Mokler,Paramount Unified,"8571 East Flower Street, Paramount, CA, 90723-4378",,,,PARTICIPATED,FALSE,K,5,656,52.74390244,94.05487805,0,1.37195122,2.286585366,0.609756098,88.7195122,4.573170732,0.914634146,1.219512195,0.304878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,Yes,Not applicable - Dance not taught to this grade,Not applicable - Dance not taught to this grade,,,,,None,None,None,All,None,None,,,,0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,2,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,,,,,All,All,All,None,None,None,,,,0,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,No,Yes,No,No,Integrated,"Music Center, LA Opera",FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19648736021471,Theodore Roosevelt,Paramount Unified,"13451 Merkel Avenue, Paramount, CA, 90723-4378",,,,PARTICIPATED,FALSE,K,5,650,51.38461538,93.84615385,0,0.615384615,0.923076923,0.461538462,89.23076923,6.769230769,1.538461538,0.461538462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,Harmony Project,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,,Yes,Yes,Yes,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,Not applicable - Visual Arts not taught to this grade,,,,,All,All,All,Not applicable - grade not present,Not applicable - grade not present,Not applicable - grade not present,,,,0,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,All,All,All,All,All,All,,,,0,,No,Yes,No,No,No,Discrete,,FALSE,,,,,,,,,,,,,,,,,,,,,2018-19
19648736021489,Harry Wirtz Elementary,Paramount Unified,"8535 Contreras Street, Paramount, CA, 90723-4378",,,,Participated,FALSE,K,5,594,50.33670034,95.45454545,0.168350168,0.841750842,1.346801347,0.168350168,88.72053872,5.050505051,2.693602694,1.01010101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,All,All,All,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Yes,Yes,Yes,Yes,No,No,No,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,All,All,All,All,Not applicable,Not applicable,Not applicable,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,No,No,Yes,Yes,Discrete,,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
19648736114615,Frank J. Zamboni,Paramount Unified,"15733 South Orange Avenue, Paramount, CA, 90723-4378",,,,Participated,FALSE,6,8,937,31.37673426,93.27641409,0.213447172,0.320170758,0.53361793,0.106723586,92.4226254,5.016008538,0.640341515,0.53361793,0.213447172,0,5,0,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Yes,Yes,Yes,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Not applicable - Grade not present,Some,Some,Some,1,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,No,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Discrete,LA Phil,FALSE,,,,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,2016-17
